,STATE_NAME,likes_Mean,retweet_count_Mean,user_followers_count_Mean,TextBlob_Subjectivity_Mean,TextBlob_Polarity_Mean,likes_Skewness,retweet_count_Skewness,user_followers_count_Skewness,TextBlob_Subjectivity_Skewness,TextBlob_Polarity_Skewness,likes_Median,retweet_count_Median,user_followers_count_Median,TextBlob_Subjectivity_Median,TextBlob_Polarity_Median,STATE_FIPS_Counts,SUB_REGION_Counts,STATE_ABBR_Counts,geometry_Counts,created_at_Counts,likes_Counts,retweet_count_Counts,user_name_Counts,user_screen_name_Counts,user_description_Counts,user_followers_count_Counts,clean_tweet_Counts,Languages_Counts,TextBlob_Subjectivity_Counts,TextBlob_Polarity_Counts,TextBlob_Analysis_Counts,likes_Variance,retweet_count_Variance,user_followers_count_Variance,TextBlob_Subjectivity_Variance,TextBlob_Polarity_Variance,likes_Std,retweet_count_Std,user_followers_count_Std,TextBlob_Subjectivity_Std,TextBlob_Polarity_Std
24,Mississippi,-0.3362012454658692,-0.34933606333698236,-0.7429763190043721,0.7248335663700286,-0.853869861212081,-0.7856071510426399,-0.8041947491345562,-0.6426624417726123,-1.8610680065686014,-0.8900471422173505,-0.1414213562373095,0.0,-0.6346663204747123,1.1775322602327207,0.0,-0.5436848750763367,-0.5436848750763367,-0.5436848750763367,-0.5436848750763367,-0.5436848750763367,-0.5436848750763367,-0.5436848750763367,-0.5436836884894903,-0.5436848750763367,-0.5452299970124432,-0.5436848750763367,-0.5436848750763367,-0.5436848750763367,-0.5436848750763367,-0.5436848750763367,-0.5436848750763367,-0.2016513455388883,-0.2392511374103257,-0.32272309660176557,-0.8016638499748994,-0.06539292270431112,-0.32127334931221047,-0.39610814941209094,-0.6103728218308607,-0.8402721622497309,-0.04440471848393286
25,Missouri,-0.3577862789658684,-0.45693754845044793,-0.5034180252694325,0.24950341680625276,0.048031318341386915,1.2421646848032575,0.572604236296602,-0.2652473204174469,-0.10259005899442405,0.27222240869588055,-0.1414213562373095,0.0,-0.5055183554846258,0.06625894064179806,0.0,-0.267084482811413,-0.267084482811413,-0.267084482811413,-0.267084482811413,-0.267084482811413,-0.267084482811413,-0.267084482811413,-0.26708314909045855,-0.267084482811413,-0.29627006950036033,-0.267084482811413,-0.267084482811413,-0.267084482811413,-0.267084482811413,-0.267084482811413,-0.267084482811413,-0.18705823755007867,-0.23448144959138542,-0.3148663216921282,0.27762310024143,-0.16935263098915856,-0.12478004602264062,-0.33067075268915636,-0.4616728461217872,0.31074452814014164,-0.14802369660867998
26,Montana,-0.10250357761648814,0.14855540965681266,-0.49809389509081575,0.8143385101124171,-1.422970937218176,-0.39635942424499676,-0.2968314687639735,0.40646045379110723,-0.9264441646151231,-2.2291213557850407,-0.1414213562373095,0.0,-0.4551725386240836,0.621895600437259,0.0,-0.5392442157175256,-0.5392442157175256,-0.5392442157175256,-0.5392442157175256,-0.5392442157175256,-0.5392442157175256,-0.5392442157175256,-0.5392430267685263,-0.5392442157175256,-0.5437858208296468,-0.5392442157175256,-0.5392442157175256,-0.5392442157175256,-0.5392442157175256,-0.5392442157175256,-0.5392442157175256,-0.17092847818849494,-0.03200774287053897,-0.3086740865451801,-0.00028680432640087306,-0.241660893415387,6.619793206922771e-05,0.5087505889784957,-0.4000568161184587,0.01933819196647604,-0.22035763742922837
27,Nebraska,-0.40946749938728283,-0.5429239687555657,-0.3642668907906679,-0.8437127573622983,0.828596160726911,-0.2673242100161447,-0.650066247742507,-0.3529527327724204,0.8763768626591344,-0.27578018398497073,-0.1414213562373095,0.0,0.022018247271490203,-0.49400802465195814,0.0,-0.5160624685562749,-0.5160624685562749,-0.5160624685562749,-0.5160624685562749,-0.5160624685562749,-0.5160624685562749,-0.5160624685562749,-0.516061267276036,-0.5160624685562749,-0.5203580738642816,-0.5160624685562749,-0.5160624685562749,-0.5160624685562749,-0.5160624685562749,-0.5160624685562749,-0.5160624685562749,-0.20196287923669137,-0.24369754015425626,-0.3003334813624606,0.2618498102989991,-0.402410604497359,-0.32919531890152,-0.5070412780360913,-0.3354514375770689,0.2942935252371783,-0.38194739591317434
28,Nevada,0.4806729269740507,0.18321102980770126,1.2576495049526508,0.27272064591876444,0.9307619932198439,1.72252171373317,1.737263801404441,2.2077813058445566,-0.2124166893370532,-0.3873115953257088,-0.1414213562373095,0.0,-0.03708336382566802,0.08941046813327552,0.0,-0.226064832802057,-0.226064832802057,-0.226064832802057,-0.226064832802057,-0.226064832802057,-0.226064832802057,-0.226064832802057,-0.22606347726121434,-0.226064832802057,-0.21908687573090377,-0.226064832802057,-0.226064832802057,-0.226064832802057,-0.226064832802057,-0.226064832802057,-0.226064832802057,0.42804007787205833,0.037577391522907615,0.7501507679726523,0.3436339146985814,0.36532575649924365,1.4827280017925693,0.6714769922198816,1.5236654694478258,0.3794778650837117,0.38027198514389227
29,New Hampshire,-0.37634602869723305,-0.399864782855483,-0.3731647615556881,-1.1452825311700405,1.9347659091445648,-0.45104992415054485,-0.3243664820220967,-0.8050965508263235,0.8661892220145477,1.469545454919703,-0.1414213562373095,0.0,-0.4880067670113937,-0.7671960490513933,0.0,-0.5247179910353134,-0.5247179910353134,-0.5247179910353134,-0.5247179910353134,-0.5247179910353134,-0.5247179910353134,-0.5247179910353134,-0.524716794359271,-0.5247179910353134,-0.5250115304532924,-0.5247179910353134,-0.5247179910353134,-0.5247179910353134,-0.5247179910353134,-0.5247179910353134,-0.5247179910353134,-0.20312284459518207,-0.23832478768500084,-0.3188618454320197,-0.6816305629439583,-0.44124266052578637,-0.3657640934831007,-0.38150466576739456,-0.5154071393703956,-0.7096144286001673,-0.4211462033669732
30,New Jersey,0.33139511269584165,0.7274535977755268,0.4449798468550344,-0.18859985711197913,-0.19363828613236778,-0.5181215640562713,-0.22582738422764922,-0.44242117818875415,0.434710872064926,-0.33635422114887514,-0.1414213562373095,0.0,0.022018247271490203,0.06625894064179806,0.0,0.08922198167352531,0.08922198167352531,0.08922198167352531,0.08922198167352531,0.08922198167352531,0.08922198167352531,0.08922198167352531,0.08922350492723308,0.08922198167352531,0.06934720077761636,0.08922198167352531,0.08922198167352531,0.08922198167352531,0.08922198167352531,0.08922198167352531,0.08922198167352531,-0.17749419385733642,-0.025635358882511207,-0.13947514204357994,0.2557117409645774,-0.015896800821208357,-0.04595362784571849,0.5246691317056743,0.24763009966286548,0.28788888611859725,0.004774094648482736
31,New Mexico,-0.44622352534036624,-0.5476081751400304,-0.5311152677491603,-0.693392849302249,1.0486946027673392,-0.18010870215467703,-0.7975671487764481,-0.29430531566591467,0.7347023917318858,0.733856061199099,-0.1414213562373095,0.0,-0.13339710042844438,-0.882953686508782,0.0,-0.5025146942412582,-0.5025146942412582,-0.5025146942412582,-0.5025146942412582,-0.5025146942412582,-0.5025146942412582,-0.5025146942412582,-0.5025134857544508,-0.5025146942412582,-0.5023861035894809,-0.5025146942412582,-0.5025146942412582,-0.5025146942412582,-0.5025146942412582,-0.5025146942412582,-0.5025146942412582,-0.20263118264880622,-0.24375371811416846,-0.31859235374297384,0.4769686837523677,0.43534405993648345,-0.34846771230177237,-0.5100146715820376,-0.5111394639942123,0.5177569234708777,0.4486201431098651
32,New York,3.8405740449623385,2.997294384304372,1.3612778972463373,-0.1376062756616678,0.6630823308205354,3.215606497930488,2.776442645986302,0.1868227064547254,0.09266675367351797,0.1198013868136319,-0.1414213562373095,0.0,0.5648774899416843,0.06625894064179806,0.0,2.7133506010793926,2.7133506010793926,2.7133506010793926,2.7133506010793926,2.7133506010793926,2.7133506010793926,2.7133506010793926,2.7133535202053944,2.7133506010793926,2.773486871053879,2.7133506010793926,2.7133506010793926,2.7133506010793926,2.7133506010793926,2.7133506010793926,2.7133506010793926,6.827134797760485,6.4571324412951645,0.4942496573584823,-0.17479134207979094,-0.38221942833639144,5.973237323285229,5.442842093719785,1.246583459565707,-0.16535760851430858,-0.3615908630204014
33,North Carolina,-0.31333316325376154,-0.2966955552376815,-0.5057056435919305,-0.0603013739439455,0.3881608297429067,2.0061434894329078,1.0797038546790025,-0.28715777050476377,-0.014847235434198965,0.07874909171292088,-0.1414213562373095,0.0,-0.5208409953987039,0.06625894064179806,0.0,-0.0898344355232783,-0.0898344355232783,-0.0898344355232783,-0.0898344355232783,-0.0898344355232783,-0.0898344355232783,-0.0898344355232783,-0.08983300751638507,-0.0898344355232783,-0.08293315449725741,-0.0898344355232783,-0.0898344355232783,-0.0898344355232783,-0.0898344355232783,-0.0898344355232783,-0.0898344355232783,-0.1900082270527987,-0.22615411895255283,-0.31367731500529034,-0.34117198445219626,-0.23169476742116962,-0.15343235128436752,-0.2477936013177234,-0.44839425936144484,-0.3427204243366573,-0.21037507963482854
34,North Dakota,-0.4912736481076767,-0.5667845663892691,-0.7109655664401134,-0.6175739123166776,2.0405561585383865,-1.040749752328731,-0.8627975546545218,-0.7551335941275947,-0.3783305706188317,2.3296655490143103,-0.1414213562373095,0.0,-0.7200353142817186,-0.026347169324112713,0.0,-0.5157614069048301,-0.5157614069048301,-0.5157614069048301,-0.5157614069048301,-0.5157614069048301,-0.5157614069048301,-0.5157614069048301,-0.5157602054644452,-0.5157614069048301,-0.514661601143251,-0.5157614069048301,-0.5157614069048301,-0.5157614069048301,-0.5157614069048301,-0.5157614069048301,-0.5157614069048301,-0.20398279591628482,-0.2438635718108618,-0.32258979354967005,-2.324488493918238,-0.4687133403523327,-0.41747676656006266,-0.516420558228828,-0.6039033350102554,-2.5625586675338132,-0.44891520080150293
35,Ohio,-0.3437520788108624,-0.33174000794605635,-0.39890045545788566,-1.0846239681380831,0.8769970776978034,0.8600576890023328,0.9582925954930136,-0.16116063391883814,0.9537122383166323,0.7688900018401114,-0.1414213562373095,0.0,0.2080788747995809,-0.7671960490513933,0.0,0.04458959184683151,0.04458959184683151,0.04458959184683151,0.04458959184683151,0.04458959184683151,0.04458959184683151,0.04458959184683151,0.04459109135889951,0.04458959184683151,0.038698572898268745,0.04458959184683151,0.04458959184683151,0.04458959184683151,0.04458959184683151,0.04458959184683151,0.04458959184683151,-0.1969101321023028,-0.2265403220020961,-0.30946560274401214,-0.17669288771830272,0.29560647277985186,-0.2355800845811166,-0.25114398924691417,-0.4070693835949234,-0.16737763864719254,0.3120273017357613
36,Oklahoma,-0.4768633053241408,-0.44710885304381864,-0.541742801184948,0.2101764354082832,0.4747586327182876,-0.8831332195304338,-0.7975924224710333,-0.28698098648400233,-0.24388033447426208,0.6376720855146437,-0.1414213562373095,0.0,0.27593628013335514,0.06625894064179806,0.0,-0.4494525781741096,-0.4494525781741096,-0.4494525781741096,-0.4494525781741096,-0.4494525781741096,-0.4494525781741096,-0.4494525781741096,-0.4494513414615753,-0.4494525781741096,-0.4509573850798949,-0.4494525781741096,-0.4494525781741096,-0.4494525781741096,-0.4494525781741096,-0.4494525781741096,-0.4494525781741096,-0.2039120941060118,-0.2433345006435193,-0.31463513315578656,-0.05842395232031883,0.7349427947872021,-0.4097205952680579,-0.49087323293958923,-0.4590196327705271,-0.04204507961015617,0.738967529451665
37,Oregon,-0.32311238979538315,-0.24696262525667945,-0.43206642466556255,1.2868573999689616,-0.9460385753572353,0.4691473053467943,0.23374783434521088,2.153048850321454,-1.3154247942827524,-0.894067505913163,-0.1414213562373095,0.0,0.7378044261148509,1.3928414659034605,0.0,-0.17405643251496525,-0.17405643251496525,-0.17405643251496525,-0.17405643251496525,-0.17405643251496525,-0.17405643251496525,-0.17405643251496525,-0.17405504930890658,-0.17405643251496525,-0.18731499970938112,-0.17405643251496525,-0.17405643251496525,-0.17405643251496525,-0.17405643251496525,-0.17405643251496525,-0.17405643251496525,-0.1993208430024619,-0.23227034949835992,-0.2966552619667088,-0.5422577084453132,1.1250308181033362,-0.27355302785681407,-0.30600691502306615,-0.3108188700535189,-0.5587658982940819,1.1120433218700905
38,Pennsylvania,-0.05033322768032175,-0.20627792203016831,-0.2473701616393637,0.546882913637526,-0.3297505927900329,0.5432227003563072,0.3430777654507276,0.42271693313899755,-0.6476060196502316,-0.6971331103871672,-0.1414213562373095,0.0,-0.08086233500874819,0.621895600437259,0.0,0.36047852962530347,0.36047852962530347,0.36047852962530347,0.36047852962530347,0.36047852962530347,0.36047852962530347,0.36047852962530347,0.3604049317176308,0.36047852962530347,0.34253719535661803,0.36047852962530347,0.36047852962530347,0.36047852962530347,0.36047852962530347,0.36047852962530347,0.36047852962530347,-0.1738295025742466,-0.21565049167909978,-0.27867624490181536,-0.1464291515777305,-0.06253552272559712,-0.01964607578050837,-0.16750820912562217,-0.2097099513568551,-0.13524731589965452,-0.04156292756714371
39,Rhode Island,1.0906957413426157,2.427169036275034,0.17505712972132492,-1.3498646376895547,-0.885329044181986,-0.8918647274117428,-0.8809621977631014,-0.8772170908864634,1.8765256327690687,-0.7976952755987173,-0.1414213562373095,0.0,-0.6718784459803304,-1.6006510387445847,0.0,-0.5367604570931059,-0.5367604570931059,-0.5367604570931059,-0.5367604570931059,-0.5367604570931059,-0.5367604570931059,-0.5367604570931059,-0.5367592668229023,-0.5367604570931059,-0.5381695801187716,-0.5367604570931059,-0.5367604570931059,-0.5367604570931059,-0.5367604570931059,-0.5367604570931059,-0.5367604570931059,-0.18272444411997252,-0.08580960723781446,-0.2958337431118131,0.6598558398926576,0.3286472961562687,-0.08687578786997766,0.3634682684096655,-0.30555603535010295,0.7062367383146588,0.34439283028171525
40,South Carolina,0.13459764896725188,0.3672419757842108,-0.21212756076160702,-0.04893617319259747,-1.350509008495809,-0.7187084897680207,-0.7406571199684141,-0.2569642803576886,0.3176754698181496,0.07180847982094148,-0.1414213562373095,0.0,0.15992200649819271,0.06625894064179806,0.0,-0.40346541091591415,-0.40346541091591415,-0.40346541091591415,-0.40346541091591415,-0.40346541091591415,-0.40346541091591415,-0.40346541091591415,-0.4034641497410832,-0.40346541091591415,-0.4049042112507181,-0.40346541091591415,-0.40346541091591415,-0.40346541091591415,-0.40346541091591415,-0.40346541091591415,-0.40346541091591415,-0.19549026033433103,-0.21692447124018685,-0.3044129960128588,-0.4614636258211733,-0.10323631779112291,-0.21620615375144947,-0.1763480120864432,-0.36523044757542256,-0.47173655685114585,-0.08207281065266525
41,South Dakota,-0.5017586662321921,-0.6307762756597828,-0.7536949321756634,0.6827781737401669,-0.5565188371410852,-1.075208008411121,-1.1142602147645275,-0.8039982005334941,-2.107897392225181,1.2990714302001616,-0.1414213562373095,0.0,-1.094345517897054,1.177532260232719,0.0,-0.5617485741630255,-0.5617485741630255,-0.5617485741630255,-0.5617485741630255,-0.5617485741630255,-0.5617485741630255,-0.5617485741630255,-0.5617473971849373,-0.5617485741630255,-0.5644054474395743,-0.5617485741630255,-0.5617485741630255,-0.5617485741630255,-0.5617485741630255,-0.5617485741630255,-0.5617485741630255,-0.20395890141894493,-0.24415531786594163,-0.32271919788511505,-1.7105116202998205,-1.0746923775120798,-0.4145919518628087,-0.5428399099989302,-0.6101696034139097,-1.8530317414643616,-1.0699074310589671
42,Tennessee,0.12714549224721344,0.07140895083946254,-0.37257722929587245,-0.5020913459797003,-0.27993519507893744,0.6192097235192608,0.7938584642404244,-0.5480278087346362,0.6414154214095242,1.06055629455739,-0.1414213562373095,0.0,-0.39169303040861736,-0.11895327929002163,0.0,-0.2542893626250084,-0.2542893626250084,-0.2542893626250084,-0.2542893626250084,-0.2542893626250084,-0.2542893626250084,-0.2542893626250084,-0.25428802209785023,-0.2542893626250084,-0.26096798503200186,-0.2542893626250084,-0.2542893626250084,-0.2542893626250084,-0.2542893626250084,-0.2542893626250084,-0.2542893626250084,-0.14085540655902914,-0.1541947743280386,-0.309598122907982,-0.3225667293748188,-0.5536906469124108,0.1678647846307251,0.136310487493906,-0.4082631360703506,-0.3228249284660551,-0.5350205495870638
43,Texas,0.05345227555437163,0.2982060307150644,-0.16948264677155483,-0.10869469465201081,-0.4866593900736532,0.361020211163101,0.0833513692251026,-0.291444550568626,0.16511440913828723,0.06805349630206645,-0.1414213562373095,0.0,0.030774041508106236,0.06625894064179806,0.0,1.728427408377681,1.728427408377681,1.728427408377681,1.728427408377681,1.728427408377681,1.728427408377681,1.728427408377681,1.7284298035861485,1.728427408377681,1.7380125479887991,1.728427408377681,1.728427408377681,1.728427408377681,1.728427408377681,1.728427408377681,1.728427408377681,-0.1847938898805052,-0.13869485531283196,-0.2914223219960501,0.22135418408863217,0.49086167876328524,-0.104441462972545,0.19382601118485285,-0.27855976805110466,0.2520097459943993,0.5026797506453112
44,Utah,-0.4442005887111235,-0.5351283903461728,-0.5392632555260333,-3.6021919883256555,-0.7275881535216956,0.4021953296683473,0.5163596326089138,-0.030969542216000293,3.9067508727961933,-0.6114397672975536,-0.1414213562373095,0.0,0.2080788747995809,-4.9344709975173515,0.0,-0.4436571413837969,-0.4436571413837969,-0.4436571413837969,-0.4436571413837969,-0.4436571413837969,-0.4436571413837969,-0.4436571413837969,-0.4436559015884527,-0.4436571413837969,-0.4414900078815624,-0.4436571413837969,-0.4436571413837969,-0.4436571413837969,-0.4436571413837969,-0.4436571413837969,-0.4436571413837969,-0.1999697009419127,-0.23759525666801937,-0.30710830372449893,-0.632022435005561,-3.406890104261553,-0.28535550271194493,-0.3707985362648734,-0.3867288016490393,-0.6558164611468946,-3.6330646283551804
45,Vermont,-0.5113230515841961,-0.5936963165850662,0.16557766652813619,2.5202396425799596,-3.269099321167906,-0.696293564938369,-0.8309060838113346,-1.0079172130102385,-1.9624059127231457,-1.9526169312852106,-0.1414213562373095,0.0,6.063516270536553,1.7331689200281817,0.0,-0.48828953121049073,-0.48828953121049073,-0.48828953121049073,-0.48828953121049073,-0.48828953121049073,-0.48828953121049073,-0.48828953121049073,-0.4882883151567863,-0.48828953121049073,-0.48529668542638915,-0.48828953121049073,-0.48828953121049073,-0.48828953121049073,-0.48828953121049073,-0.48828953121049073,-0.48828953121049073,-0.20392030313514706,-0.24404886110060442,-0.31785710385427607,0.7109365141501611,2.4043595677250975,-0.4105171850211441,-0.530267113473242,-0.5001022448292978,0.7586372703943056,2.298914420976293
46,Virginia,-0.18125037731112437,-0.26025854449872426,-0.2428830187477046,0.1449814342621226,0.14590536357690345,0.8004344807626701,-0.3425649400578128,1.1100795294151924,-0.0033353282418193677,-0.3737834407310664,-0.1414213562373095,0.0,0.9227705793633646,0.06625894064179806,0.0,-0.2279464681235871,-0.2279464681235871,-0.2279464681235871,-0.2279464681235871,-0.2279464681235871,-0.2279464681235871,-0.2279464681235871,-0.22794511358365674,-0.2279464681235871,-0.22478334845193434,-0.2279464681235871,-0.2279464681235871,-0.2279464681235871,-0.2279464681235871,-0.2279464681235871,-0.2279464681235871,-0.18389161240468618,-0.22938764631255115,-0.2799964693031119,-0.1184110077931309,0.2529911090410452,-0.09667240403304862,-0.27706992625097526,-0.21633660617464587,-0.10553740264365356,0.27022002265541634
47,Washington,-0.48662886909701053,-0.5251511832540577,-0.5344877902404651,0.8144624497566311,1.0079578363290465,-0.6243282009155002,-0.7039101468012955,0.41680469475682413,-0.8259575741877294,-0.025442267585611418,-0.1414213562373095,0.0,0.21574019475661993,0.621895600437259,0.0,-0.21725877949729616,-0.21725877949729616,-0.21725877949729616,-0.21725877949729616,-0.21725877949729616,-0.21725877949729616,-0.21725877949729616,-0.21725741927218395,-0.21725877949729616,-0.21250785089816424,-0.21725877949729616,-0.21725877949729616,-0.21725877949729616,-0.21725877949729616,-0.21725877949729616,-0.21725877949729616,-0.20380735768776703,-0.2437097182255667,-0.31609280568437076,0.16558936133814492,1.6690948489030524,-0.40094924744776345,-0.5076713048053871,-0.4764154545325102,0.19366841099709137,1.6234232461159395
48,West Virginia,-0.34630938332827593,-0.37377129122787905,-0.6382878514084693,-0.1720723564276925,-0.478616499230858,-0.8667459727154343,-0.8363805523610033,-0.4556304923105945,0.050022139936770335,-0.6072728765716003,-0.1414213562373095,0.0,-0.7463026969915667,-0.5588323016280953,0.0,-0.5236642752552565,-0.5236642752552565,-0.5236642752552565,-0.5236642752552565,-0.5236642752552565,-0.5236642752552565,-0.5236642752552565,-0.5236630780187033,-0.5236642752552565,-0.5242894423618942,-0.5236642752552565,-0.5236642752552565,-0.5236642752552565,-0.5236642752552565,-0.5236642752552565,-0.5236642752552565,-0.20318695838471526,-0.24220499008532195,-0.32000828573479684,0.5990364827360324,2.7130501254761197,-0.36832544211082574,-0.4556011156888426,-0.5352845440370325,0.6437086413718913,2.577454851556645
49,Wisconsin,-0.27157577743486533,-0.3433257271037064,-0.5731078913348651,0.30003217059384435,1.2912760436265147,0.054435457747188644,-0.3215225561868163,-0.3672644669959878,-0.2816892666727989,0.14344218864980135,-0.1414213562373095,0.0,-0.49019571557054775,0.27462268806509615,0.0,-0.3381350325523893,-0.3381350325523893,-0.3381350325523893,-0.3381350325523893,-0.3381350325523893,-0.3381350325523893,-0.3381350325523893,-0.3381337366258833,-0.3381350325523893,-0.3411999951873621,-0.3381350325523893,-0.3381350325523893,-0.3381350325523893,-0.3381350325523893,-0.3381350325523893,-0.3381350325523893,-0.19752044593196424,-0.23714678871649134,-0.31985891909987313,0.24290405977695131,1.9600531404943624,-0.24449603355934216,-0.3645089182554629,-0.5325082225477352,0.274519845674089,1.8928090785050902
50,Wyoming,-0.1110350109452371,-0.16143678055280325,-0.47957265503358365,0.5635230750735295,0.21463115301411453,-0.806392158369805,-0.6950763709882966,-0.385797449747795,-0.0948568068895764,1.5279994825479475,-0.1414213562373095,0.0,-0.2669229625368389,0.5524410179628256,0.0,-0.5357067413130491,-0.5357067413130491,-0.5357067413130491,-0.5357067413130491,-0.5357067413130491,-0.5357067413130491,-0.5357067413130491,-0.5357055504823346,-0.5357067413130491,-0.5364044758953536,-0.5357067413130491,-0.5357067413130491,-0.5357067413130491,-0.5357067413130491,-0.5357067413130491,-0.5357067413130491,-0.19505257656382546,-0.22121423613324553,-0.3005044293852082,-0.2713086344557515,-0.5476857250746181,-0.21056328702814242,-0.20774401750999047,-0.33664295123664784,-0.26809349267401045,-0.5289256832099546
